slot_number,month,days_active,hold,denomination,location,coin_in
675,15,30,9.97,.25,"U",60569.21
675,16,31,9.97,.25,"U",72016.05
676,1,28,9.79,.5,"U",63447.39
676,2,31,9.79,.5,"U",73585.29
676,3,30,9.79,.5,"U",43426.96
676,4,31,9.79,.5,"U",49019.41
676,5,30,9.79,.5,"U",79581.2
676,6,31,9.79,.5,"U",21399.39
676,7,31,9.79,.5,"U",55730.34
676,8,30,9.79,.5,"U",82078.65
676,9,31,9.79,.5,"U",64938.71
676,10,30,9.79,.5,"U",36384.07
676,11,31,9.79,.5,"U",67972.42
676,12,31,9.79,.5,"U",29923.39
676,13,29,9.79,.5,"U",56292.14
676,14,31,9.79,.5,"U",72088.87
676,15,30,9.79,.5,"U",45240.04
676,16,31,9.79,.5,"U",92471.91
677,1,28,11.61,.25,"M",79829.89
677,2,31,11.61,.25,"M",71294.15
677,3,30,11.61,.25,"M",60568.48
677,4,31,11.61,.25,"M",45331.61
677,5,30,11.61,.25,"M",60693.37
677,6,31,11.61,.25,"M",54991.39
677,7,31,11.61,.25,"M",43669.25
677,8,30,11.61,.25,"M",67450.48
677,9,31,11.61,.25,"M",88036.18
677,10,30,11.61,.25,"M",65723.52
677,11,31,11.61,.25,"M",65040.91
677,12,31,11.61,.25,"M",76662.36
677,13,29,11.61,.25,"M",50658.92
677,14,31,11.61,.25,"M",43189.06
677,15,30,11.61,.25,"M",59752.37
677,16,31,11.61,.25,"M",73466.84
678,1,28,11.61,.25,"B",76950.91
678,2,31,11.61,.25,"B",95191.65
678,3,30,11.61,.25,"B",60602.93
678,4,31,11.61,.25,"B",37267.44
678,5,30,11.61,.25,"B",79140.83
678,6,31,11.61,.25,"B",56442.72
678,7,31,11.61,.25,"B",45122.74
678,8,30,11.61,.25,"B",70378.98
678,9,31,11.61,.25,"B",90467.27
678,10,30,11.61,.25,"B",74571.49
678,11,31,11.61,.25,"B",71959.52
678,12,31,11.61,.25,"B",70829.03
678,13,29,11.61,.25,"B",59390.61
678,14,31,11.61,.25,"B",88458.23
678,15,30,11.61,.25,"B",68714.47
678,16,31,11.61,.25,"B",109707.1
679,1,28,11.84,.25,"B",85238.59
679,2,31,11.84,.25,"B",65496.2
679,3,30,11.84,.25,"B",32423.99
679,4,31,11.84,.25,"B",36602.62
679,5,30,11.84,.25,"B",79383.45
679,6,31,11.84,.25,"B",68363.59
679,7,31,11.84,.25,"B",37892.73
679,8,30,11.84,.25,"B",66351.35
679,9,31,11.84,.25,"B",63036.32
679,10,30,11.84,.25,"B",78222.13
679,11,31,11.84,.25,"B",56929.9
679,12,31,11.84,.25,"B",79552.37
679,13,29,11.84,.25,"B",51562.5
679,14,31,11.84,.25,"B",48724.66
679,15,30,11.84,.25,"B",62920.18
679,16,31,11.84,.25,"B",76541.38
680,1,28,11.76,.25,"M",51528.48
680,2,31,11.76,.25,"M",57327.8
680,3,30,11.76,.25,"M",49122.02
680,4,31,11.76,.25,"M",49917.09
680,5,30,11.76,.25,"M",63056.97
680,6,31,11.76,.25,"M",50104.16
680,7,31,11.76,.25,"M",41634.78
680,8,30,11.76,.25,"M",51690.05
680,9,31,11.76,.25,"M",53256.8
680,10,30,11.76,.25,"M",69708.76
680,11,31,11.76,.25,"M",59502.55
680,12,31,11.76,.25,"M",82610.54
680,13,29,11.76,.25,"M",51840.98
680,14,31,11.76,.25,"M",71294.64
680,15,30,11.76,.25,"M",67064.2
680,16,31,11.76,.25,"M",83862.67
681,1,28,11.76,.25,"M",60427.29
681,2,31,11.76,.25,"M",60948.13
681,3,30,11.76,.25,"M",81647.53
681,4,31,11.76,.25,"M",62650.93
681,5,30,11.76,.25,"M",94160.29
681,6,31,11.76,.25,"M",97608.41
681,7,31,11.76,.25,"M",67465.98
681,8,30,11.76,.25,"M",80420.91
681,9,31,11.76,.25,"M",82276.78
681,10,30,11.76,.25,"M",92852.89
681,11,31,11.76,.25,"M",76513.6
681,12,31,11.76,.25,"M",59651.36
681,13,29,11.76,.25,"M",88299.32
681,14,31,11.76,.25,"M",69923.47
681,15,30,11.76,.25,"M",60091.41
681,16,31,11.76,.25,"M",74795.91
682,1,28,11.84,.25,"B",90724.24
682,2,31,11.84,.25,"B",68076.44
682,3,30,11.84,.25,"B",42065.04
682,4,31,11.84,.25,"B",36824.32
682,5,30,11.84,.25,"B",46497.04
682,6,31,11.84,.25,"B",61910.89
682,7,31,11.84,.25,"B",39237.75
682,8,30,11.84,.25,"B",49220.86
682,9,31,11.84,.25,"B",75895.27
682,10,30,11.84,.25,"B",92681.59
682,11,31,11.84,.25,"B",66760.98
682,12,31,11.84,.25,"B",54630.49
682,13,29,11.84,.25,"B",68585.3
682,14,31,11.84,.25,"B",89235.64
682,15,30,11.84,.25,"B",72757.6
682,16,31,11.84,.25,"B",69761.4
683,1,28,11.76,.25,"B",72234.27
683,2,31,11.76,.25,"B",79944.73
683,3,30,11.76,.25,"B",60693.03
683,4,31,11.76,.25,"B",22053.57
683,5,30,11.76,.25,"B",78273.8
683,6,31,11.76,.25,"B",57925.17
683,7,31,11.76,.25,"B",36675.17
683,8,30,11.76,.25,"B",65894.98
683,9,31,11.76,.25,"B",76853.74
683,10,30,11.76,.25,"B",4194.303
683,11,31,11.76,.25,"B",57884.78
683,12,31,11.76,.25,"B",45023.38
683,13,29,11.76,.25,"B",60835.46
683,14,31,11.76,.25,"B",52287.41
683,15,30,11.76,.25,"B",40629.25
683,16,31,11.76,.25,"B",81809.09
684,1,28,11.84,.25,"B",74024.49
684,2,31,11.84,.25,"B",85105.57
684,3,30,11.84,.25,"B",75101.35
684,4,31,11.84,.25,"B",49429.9
684,5,30,11.84,.25,"B",89248.31
684,6,31,11.84,.25,"B",78420.61
684,7,31,11.84,.25,"B",47366.98
684,8,30,11.84,.25,"B",62548.56
684,9,31,11.84,.25,"B",75128.8
684,10,30,11.84,.25,"B",65806.59
684,11,31,11.84,.25,"B",57730.15
684,12,31,11.84,.25,"B",70751.69
684,13,29,11.84,.25,"B",53141.89
684,14,31,11.84,.25,"B",59491.13
684,15,30,11.84,.25,"B",63595.86
684,16,31,11.84,.25,"B",89531.25
685,1,28,11.76,.25,"B",23318.45
685,2,31,11.76,.25,"B",70000
685,3,30,11.76,.25,"B",63866.92
685,4,31,11.76,.25,"B",53756.38
685,5,30,11.76,.25,"B",52840.14
685,6,31,11.76,.25,"B",79017.86
685,7,31,11.76,.25,"B",38673.47
685,8,30,11.76,.25,"B",65286.99
685,9,31,11.76,.25,"B",79715.13
685,10,30,11.76,.25,"B",36838.86
685,11,31,11.76,.25,"B",64576.95
685,12,31,11.76,.25,"B",74768.28
685,13,29,11.76,.25,"B",66337.16
685,14,31,11.76,.25,"B",74883.08
685,15,30,11.76,.25,"B",64970.24
685,16,31,11.76,.25,"B",86488.09
686,1,28,11.61,.25,"M",74646.86
686,2,31,11.61,.25,"M",82624.9
686,3,30,11.61,.25,"M",70353.15
686,4,31,11.61,.25,"M",56419.04
686,5,30,11.61,.25,"M",68283.81
686,6,31,11.61,.25,"M",84987.09
686,7,31,11.61,.25,"M",57904.82
686,8,30,11.61,.25,"M",53977.18
686,9,31,11.61,.25,"M",98675.71
686,10,30,11.61,.25,"M",77437.55
686,11,31,11.61,.25,"M",60396.21
686,12,31,11.61,.25,"M",98499.14
686,13,29,11.61,.25,"M",62680.88
686,14,31,11.61,.25,"M",88576.66
686,15,30,11.61,.25,"M",72915.59
686,16,31,11.61,.25,"M",96864.77
687,1,28,11.84,.25,"B",79070.95
687,2,31,11.84,.25,"B",85869.93
687,3,30,11.84,.25,"B",34575.59
687,4,31,11.84,.25,"B",36456.93
687,5,30,11.84,.25,"B",75846.7
687,6,31,11.84,.25,"B",69746.62
687,7,31,11.84,.25,"B",41133.87
687,8,30,11.84,.25,"B",60926.94
687,9,31,11.84,.25,"B",59094.17
687,10,30,11.84,.25,"B",55295.61
687,11,31,11.84,.25,"B",32749.15
687,12,31,11.84,.25,"B",68355.15
687,13,29,11.84,.25,"B",47263.51
687,14,31,11.84,.25,"B",74146.96
687,15,30,11.84,.25,"B",52027.03
687,16,31,11.84,.25,"B",59858.53
688,1,28,11.76,.25,"B",95367.77
688,2,31,11.76,.25,"B",128331.2
688,3,30,11.76,.25,"B",5948.129
688,4,31,11.76,.25,"B",27912.41
688,5,30,11.76,.25,"B",69175.17
688,6,31,11.76,.25,"B",71473.21
688,7,31,11.76,.25,"B",75510.2
688,8,30,11.76,.25,"B",79041.24
688,9,31,11.76,.25,"B",105023.4
688,10,30,11.76,.25,"B",111447.7
688,11,31,11.76,.25,"B",88450.25
688,12,31,11.76,.25,"B",88446
688,13,29,11.76,.25,"B",62865.64
688,14,31,11.76,.25,"B",51014.03
688,15,30,11.76,.25,"B",71126.7
688,16,31,11.76,.25,"B",110786.6
689,1,28,11.84,.25,"B",76735.64
689,2,31,11.84,.25,"B",95551.09
689,3,30,11.84,.25,"B",63296.03
689,4,31,11.84,.25,"B",68963.26
689,5,30,11.84,.25,"B",83184.12
689,6,31,11.84,.25,"B",71057.85
689,7,31,11.84,.25,"B",46307.01
689,8,30,11.84,.25,"B",80872.04
689,9,31,11.84,.25,"B",85111.91
689,10,30,11.84,.25,"B",100859.4
689,11,31,11.84,.25,"B",68342.48
689,12,31,11.84,.25,"B",81809.54
689,13,29,11.84,.25,"B",80768.58
689,14,31,11.84,.25,"B",101032.5
689,15,30,11.84,.25,"B",103384.7
689,16,31,11.84,.25,"B",54231.42
690,1,28,13.98,.25,"U",55334.41
690,2,31,13.98,.25,"U",73948.5
690,3,30,13.98,.25,"U",37846.93
690,4,31,13.98,.25,"U",41738.2
690,5,30,13.98,.25,"U",71620.17
690,6,31,13.98,.25,"U",46609.45
690,7,31,13.98,.25,"U",27288.98
690,8,30,13.98,.25,"U",53699.93
690,9,31,13.98,.25,"U",47008.23
690,10,30,13.98,.25,"U",83297.57
690,11,31,13.98,.25,"U",27131.62
690,13,29,13.98,.25,"U",67507.16
690,14,31,13.98,.25,"U",49814.02
690,15,30,13.98,.25,"U",31838.34
690,16,31,13.98,.25,"U",61573.68
691,1,28,13.98,.25,"U",36106.94
691,2,31,13.98,.25,"U",43299.36
691,3,30,13.98,.25,"U",37546.5
691,4,31,13.98,.25,"U",24164.88
691,5,30,13.98,.25,"U",21478.9
691,6,31,13.98,.25,"U",35901.29
691,7,31,13.98,.25,"U",15448.86
691,8,30,13.98,.25,"U",47753.94
691,9,31,13.98,.25,"U",80793.99
691,10,30,13.98,.25,"U",24687.05
691,12,31,13.98,.25,"U",17939.91
691,13,29,13.98,.25,"U",40699.21
691,14,31,13.98,.25,"U",55781.48
691,16,31,13.98,.25,"U",51589.77
692,1,28,13.98,.25,"U",61804.37
692,2,31,13.98,.25,"U",68939.56
692,3,30,13.98,.25,"U",51266.1
692,4,31,13.98,.25,"U",36180.26
692,5,30,13.98,.25,"U",43517.53
692,6,31,13.98,.25,"U",46337.63
692,8,30,13.98,.25,"U",46870.53
692,10,30,13.98,.25,"U",56734.62
692,11,31,13.98,.25,"U",34209.59
692,12,31,13.98,.25,"U",65643.78
692,13,29,13.98,.25,"U",46545.07
692,14,31,13.98,.25,"U",83565.81
692,15,30,13.98,.25,"U",36958.16
692,16,31,13.98,.25,"U",32682.4
693,1,28,13.98,.25,"U",37283.62
693,2,31,13.98,.25,"U",78721.39
693,3,30,13.98,.25,"U",39384.84
693,4,31,13.98,.25,"U",33828.68
693,5,30,13.98,.25,"U",51611.23
693,6,31,13.98,.25,"U",29554.72
693,7,31,13.98,.25,"U",13261.8
693,8,30,13.98,.25,"U",43347.64
693,9,31,13.98,.25,"U",50432.76
693,10,30,13.98,.25,"U",33621.25
693,11,31,13.98,.25,"U",45436.34
693,12,31,13.98,.25,"U",49315.09
693,13,29,13.98,.25,"U",47982.84
693,14,31,13.98,.25,"U",14313.31
693,15,30,13.98,.25,"U",44420.6
693,16,31,13.98,.25,"U",44592.28
694,1,28,13.98,.25,"U",50375.54
694,2,31,13.98,.25,"U",57135.2
694,3,30,13.98,.25,"U",17224.61
694,4,31,13.98,.25,"U",30457.8
694,5,30,13.98,.25,"U",55219.96
694,6,31,13.98,.25,"U",38011.45
694,7,31,13.98,.25,"U",41747.14
694,8,30,13.98,.25,"U",4738.913
694,9,31,13.98,.25,"U",74120.17
694,10,30,13.98,.25,"U",30520.39
694,11,31,13.98,.25,"U",42646.64
694,12,31,13.98,.25,"U",54406.3
694,13,29,13.98,.25,"U",56986.77
694,14,31,13.98,.25,"U",60536.48
694,15,30,13.98,.25,"U",40790.42
694,16,31,13.98,.25,"U",75300.43
695,1,28,13.98,.25,"U",64822.96
695,2,31,13.98,.25,"U",73074.04
695,3,30,13.98,.25,"U",40495.35
695,4,31,13.98,.25,"U",38748.21
695,5,30,13.98,.25,"U",34815.81
695,6,31,13.98,.25,"U",51680.97
695,7,31,13.98,.25,"U",17310.44
695,8,30,13.98,.25,"U",52496.43
695,9,31,13.98,.25,"U",69231.05
695,10,30,13.98,.25,"U",29265.02
695,11,31,13.98,.25,"U",32340.85
695,12,31,13.98,.25,"U",51874.11
695,13,29,13.98,.25,"U",63694.57
695,14,31,13.98,.25,"U",72811.16
695,15,30,13.98,.25,"U",50672.39
695,16,31,13.98,.25,"U",65143.06
696,1,28,13.98,.25,"U",43798.29
696,2,31,13.98,.25,"U",71795.42
696,3,30,13.98,.25,"U",65802.94
696,4,31,13.98,.25,"U",31559.37
696,5,30,13.98,.25,"U",30679.54
696,6,31,13.98,.25,"U",49012.88
696,7,31,13.98,.25,"U",27348
696,8,30,13.98,.25,"U",29842.63
696,9,31,13.98,.25,"U",55395.21
696,10,30,13.98,.25,"U",52108.37
696,11,31,13.98,.25,"U",46258.94
696,12,31,13.98,.25,"U",32870.17
696,14,31,13.98,.25,"U",50066.17
696,15,30,13.98,.25,"U",49331.19
696,16,31,13.98,.25,"U",51688.13
697,1,28,13.98,.25,"U",54261.45
697,2,31,13.98,.25,"U",40922.75
697,3,30,13.98,.25,"U",55257.51
697,4,31,13.98,.25,"U",4892.704
697,5,30,13.98,.25,"U",73394.14
697,6,31,13.98,.25,"U",38383.41
697,7,31,13.98,.25,"U",52732.48
697,8,30,13.98,.25,"U",48608.73
697,9,31,13.98,.25,"U",80675.97
697,11,31,13.98,.25,"U",60067.96
697,12,31,13.98,.25,"U",63184.91
697,13,29,13.98,.25,"U",57834.41
697,14,31,13.98,.25,"U",23449.57
697,15,30,13.98,.25,"U",79332.98
697,16,31,13.98,.25,"U",89388.41
698,1,27,12.42,.25,"U",30475.04
698,2,31,12.42,.25,"U",59267.31
698,3,30,12.42,.25,"U",35950.08
698,4,31,12.42,.25,"U",33615.14
698,5,30,12.42,.25,"U",48341.38
698,6,31,12.42,.25,"U",44605.48
698,7,31,12.42,.25,"U",18800.32
698,8,30,14.93,.25,"U",41033.15
698,9,31,12.42,.25,"U",36996.78
698,10,30,12.42,.25,"U",25644.12
698,11,31,14.93,.25,"U",35097.12
698,12,31,12.42,.25,"U",24637.68
698,13,22,14.93,.25,"U",15338.25
698,14,31,12.42,.25,"U",30072.46
698,15,30,12.42,.25,"U",27657
698,16,31,12.42,.25,"U",13013.29
699,1,27,12.42,.25,"U",29913.45
699,2,31,12.42,.25,"U",45984.3
699,3,30,12.42,.25,"U",24609.5
699,4,31,12.42,.25,"U",20450.88
699,5,30,12.42,.25,"U",6521.739
699,6,31,12.42,.25,"U",21054.75
699,7,31,12.42,.25,"U",23631.24
699,8,30,12.42,.25,"U",30754.83
699,9,31,12.42,.25,"U",22584.54
699,10,30,12.42,.25,"U",27495.97
699,11,31,12.42,.25,"U",33325.28
699,12,31,12.42,.25,"U",42109.5
699,13,29,12.42,.25,"U",30392.51
699,14,31,12.42,.25,"U",7971.015
699,15,30,12.42,.25,"U",29084.14
699,16,31,12.42,.25,"U",37198.07
700,1,27,12.42,.25,"U",44993.96
700,2,31,12.42,.25,"U",27657
700,3,30,12.42,.25,"U",36151.37
700,4,31,12.42,.25,"U",26288.24
700,5,30,12.42,.25,"U",42552.34
700,6,31,12.42,.25,"U",19082.13
700,7,31,12.42,.25,"U",35064.41
700,8,30,9.96,.25,"U",38805.22
700,9,31,12.42,.25,"U",8929.146
700,10,30,12.42,.25,"U",38969.4
700,11,31,9.96,.25,"U",35993.98
700,12,31,12.42,.25,"U",20064.41
700,13,8,9.96,.25,"U",9638.554
700,14,31,12.42,.25,"U",41600.24
700,15,30,12.42,.25,"U",42954.91
700,16,31,12.42,.25,"U",31135.27
701,1,27,12.42,.25,"U",51449.27
701,2,31,12.42,.25,"U",31602.25
701,3,30,12.42,.25,"U",17028.99
701,4,31,12.42,.25,"U",32286.63
701,5,30,12.42,.25,"U",43053.54
701,6,31,12.42,.25,"U",22745.57
701,7,31,12.42,.25,"U",25442.83
701,8,30,14.93,.25,"U",39144.34
701,9,31,12.42,.25,"U",41223.83
701,10,30,12.42,.25,"U",34219
701,11,31,14.93,.25,"U",20093.77
701,12,31,12.42,.25,"U",37238.32
701,13,22,14.93,.25,"U",28097.79
701,14,31,12.42,.25,"U",35511.27
701,15,30,12.42,.25,"U",24637.68
701,16,31,12.42,.25,"U",14452.5
702,1,27,12.43,.25,"M",43091.31
702,2,31,12.43,.25,"M",46371.68
702,3,30,12.43,.25,"M",48646.42
702,5,30,12.43,.25,"M",51753.82
702,6,31,12.43,.25,"M",81015.69
702,7,31,12.43,.25,"M",21566.77
702,8,30,12.43,.25,"M",59654.06
702,9,31,12.43,.25,"M",39816.97
702,10,30,12.43,.25,"M",37321
702,11,31,12.43,.25,"M",52819.79
702,12,31,12.43,.25,"M",61743.76
702,13,29,12.43,.25,"M",49115.04
702,14,31,12.43,.25,"M",75848.75
702,15,30,12.43,.25,"M",59406.68
702,16,31,12.43,.25,"M",43185.84
703,1,27,12.43,.25,"M",29203.54
703,2,31,12.43,.25,"M",20114.64
703,3,30,12.43,.25,"M",56287.21
703,4,31,12.43,.25,"M",12823.81
703,5,30,12.43,.25,"M",15062.35
703,6,31,12.43,.25,"M",18626.31
703,7,31,12.43,.25,"M",1383.749
703,8,30,12.43,.25,"M",43097.34
703,9,31,12.43,.25,"M",54328.24
703,10,30,12.43,.25,"M",35116.65
703,11,31,12.43,.25,"M",61303.3
703,12,31,12.43,.25,"M",56096.14
703,13,29,12.43,.25,"M",47568.38
703,14,31,12.43,.25,"M",35973.45
703,15,30,12.43,.25,"M",55384.15
703,16,31,12.43,.25,"M",17761.46
704,1,27,12.43,.25,"M",20092.52
704,2,31,12.43,.25,"M",35160.9
704,3,30,12.43,.25,"M",36484.31
704,4,31,12.43,.25,"M",47757.44
704,5,30,12.43,.25,"M",16942.88
704,6,31,12.43,.25,"M",46291.23
704,7,31,12.43,.25,"M",11436.04
704,8,30,12.43,.25,"M",68004.83
704,9,31,12.43,.25,"M",41474.25
704,10,30,12.43,.25,"M",58907.88
704,11,31,12.43,.25,"M",21757.84
704,12,31,12.43,.25,"M",34193.48
704,13,29,12.43,.25,"M",26812.15
704,14,31,12.43,.25,"M",47007.24
704,15,30,12.43,.25,"M",29603.78
704,16,31,12.43,.25,"M",56808.13
705,1,27,12.43,.25,"M",79937.65
705,2,31,12.43,.25,"M",4593.725
705,3,30,12.43,.25,"M",49098.95
705,4,31,12.43,.25,"M",26629.12
705,5,30,12.43,.25,"M",17431.62
705,6,31,12.43,.25,"M",40279.57
705,7,31,12.43,.25,"M",63290.43
705,8,30,12.43,.25,"M",87530.16
705,9,31,12.43,.25,"M",67745.38
705,10,30,12.43,.25,"M",71430.01
705,11,31,12.43,.25,"M",84412.71
705,12,31,12.43,.25,"M",68203.94
705,13,29,12.43,.25,"M",57306.92
705,14,31,12.43,.25,"M",102228.5
705,15,30,12.43,.25,"M",49750.6
705,16,31,12.43,.25,"M",37451.73
706,1,27,12.43,.25,"M",38940.06
706,2,31,12.43,.25,"M",41580.85
706,3,30,12.43,.25,"M",32660.9
706,4,31,12.43,.25,"M",47226.47
706,5,30,12.43,.25,"M",65128.72
706,6,31,12.43,.25,"M",59205.55
706,7,31,12.43,.25,"M",33049.07
706,8,30,12.43,.25,"M",96922.77
706,9,31,12.43,.25,"M",72560.34
706,10,30,12.43,.25,"M",66220.84
706,11,31,12.43,.25,"M",103413.1
706,12,31,12.43,.25,"M",44193.48
706,13,29,12.43,.25,"M",57216.41
706,14,31,12.43,.25,"M",65657.68
706,15,30,12.43,.25,"M",79467.02
706,16,31,12.43,.25,"M",71675.38
707,1,28,8.98,.25,"U",47822.94
707,2,31,8.98,.25,"U",28354.68
707,3,30,8.98,.25,"R",42900.89
707,4,31,8.98,.25,"R",42483.3
707,5,30,8.98,.25,"R",66305.68
707,6,31,8.98,.25,"R",64086.86
707,7,31,8.98,.25,"R",30122.5
707,8,30,8.98,.25,"R",63140.32
707,9,21,8.98,.25,"R",40559.58
707,10,30,8.98,.25,"R",54454.35
707,11,31,8.98,.25,"R",81458.8
707,12,31,8.98,.25,"R",10690.42
707,13,29,8.98,.25,"R",42093.54
707,14,31,8.98,.25,"R",49821.83
707,16,31,8.98,.25,"R",40712.7
708,1,28,8.98,.25,"U",33541.2
708,2,31,8.98,.25,"U",67001.67
708,3,30,8.98,.25,"R",41536.75
708,4,31,8.98,.25,"R",19988.87
708,5,30,8.98,.25,"R",50008.36
708,6,31,8.98,.25,"R",26948.78
708,7,31,8.98,.25,"R",36636.97
708,8,30,8.98,.25,"R",37973.28
708,9,21,8.98,.25,"R",33109.69
708,10,30,8.98,.25,"R",12575.17
708,11,31,8.98,.25,"R",27895.32
708,12,31,8.98,.25,"R",39476.62
708,13,29,8.98,.25,"R",41314.04
708,14,31,8.98,.25,"R",57126.95
708,16,31,8.98,.25,"R",389.755
709,1,27,12.42,.25,"M",52761.68
709,2,31,12.42,.25,"M",41978.66
709,3,30,12.42,.25,"M",55799.11
709,4,31,12.42,.25,"M",46952.5
709,5,30,12.42,.25,"M",84202.9
709,6,31,12.42,.25,"M",72558.38
709,7,31,12.42,.25,"M",40948.07
709,8,30,14.93,.25,"M",83429.34
709,9,31,12.42,.25,"M",71515.7
709,10,30,12.42,.25,"M",58087.76
709,11,31,14.93,.25,"M",60534.16
709,12,31,12.42,.25,"M",29734.3
709,13,22,14.93,.25,"M",65805.42
709,14,31,12.42,.25,"M",79386.07
709,15,30,12.42,.25,"M",45772.95
709,16,31,12.42,.25,"M",79438.41
710,1,27,12.42,.25,"M",21974.64
710,2,31,12.42,.25,"M",23182.37
710,3,30,12.42,.25,"M",50837.36
710,4,31,12.42,.25,"M",37703.3
710,5,30,12.42,.25,"M",48717.79
710,6,31,12.42,.25,"M",59601.45
710,7,31,12.42,.25,"M",41062.8
710,8,30,12.42,.25,"M",43760.06
710,9,31,12.42,.25,"M",40444.85
710,10,30,12.42,.25,"M",53858.7
710,11,31,12.42,.25,"M",49394.12
710,12,31,12.42,.25,"M",35354.27
710,13,29,12.42,.25,"M",43546.7
710,14,31,12.42,.25,"M",43556.76
710,15,30,12.42,.25,"M",21304.35
710,16,31,12.42,.25,"M",69967.8
711,1,27,12.43,.25,"M",47868.06
711,2,31,12.43,.25,"M",28045.05
711,3,30,12.43,.25,"M",49380.53
711,4,31,12.42,.25,"M",38065.62
711,5,30,12.43,.25,"M",50476.67
711,6,31,12.43,.25,"M",23491.55
711,7,31,12.43,.25,"M",31224.86
711,8,30,9.96,.25,"M",56217.37
711,9,31,12.43,.25,"M",45981.5
711,10,30,12.43,.25,"M",43744.97
711,11,31,9.96,.25,"M",52251.5
711,12,31,12.43,.25,"M",52691.07
711,13,8,9.96,.25,"M",5622.49
711,14,31,12.43,.25,"M",60631.54
711,15,30,12.43,.25,"M",49098.95
711,16,31,12.43,.25,"M",35774.34
712,1,27,12.42,.25,"M",43961.35
712,2,31,12.42,.25,"M",32133.65
712,3,30,12.42,.25,"M",20100.64
712,5,30,12.42,.25,"M",13560.79
712,6,31,12.42,.25,"M",50885.67
712,7,31,12.42,.25,"M",29504.83
712,8,30,14.93,.25,"M",38245.14
712,9,31,12.42,.25,"M",17610.71
712,10,30,12.42,.25,"M",45400.56
712,11,31,14.93,.25,"M",57662.42
712,12,31,12.42,.25,"M",28019.32
712,13,22,14.93,.25,"M",40455.46
712,14,31,12.42,.25,"M",56948.47
712,15,30,12.42,.25,"M",31119.16
712,16,31,12.42,.25,"M",61364.73
713,3,30,8.98,.25,"R",41425.39
713,4,31,8.98,.25,"R",37527.84
713,5,30,8.98,.25,"R",44821.83
713,6,31,8.98,.25,"R",44654.79
713,7,31,8.98,.25,"R",50890.87
713,8,30,8.98,.25,"R",33296.21
713,9,9,8.98,.25,"R",17319.04
713,10,30,8.98,.25,"R",12973.27
713,11,31,8.98,.25,"R",36971.05
713,12,31,8.98,.25,"R",35801.79
713,13,29,8.98,.25,"R",42204.9
713,14,31,8.98,.25,"R",35899.22
713,16,31,8.98,.25,"R",46269.49
714,3,30,8.98,.25,"R",10523.39
714,4,31,8.98,.25,"R",37583.52
714,5,30,8.98,.25,"R",37667.04
714,6,31,8.98,.25,"R",52060.14
714,7,31,8.98,.25,"R",27004.46
714,8,30,8.98,.25,"R",14086.86
714,9,9,8.98,.25,"R",8354.678
714,10,30,8.98,.25,"R",56403.12
714,11,31,8.98,.25,"R",58017.82
714,12,31,8.98,.25,"R",53388.09
714,13,29,8.98,.25,"R",58296.21
714,14,31,8.98,.25,"R",35356.35
714,16,31,8.98,.25,"R",55598.55
715,1,28,8.98,.25,"U",45000
715,2,31,8.98,.25,"U",51603.57
715,3,30,8.98,.25,"S",17260.58
715,4,31,8.98,.25,"S",9418.152
715,5,30,8.98,.25,"S",61191.54
715,6,31,8.98,.25,"S",41648.11
715,7,31,8.98,.25,"S",55790.65
715,8,30,8.98,.25,"S",45991.09
715,9,21,8.98,.25,"S",59423.72
715,10,30,8.98,.25,"S",66592.43
715,11,31,8.98,.25,"S",40979.96
715,12,31,8.98,.25,"S",32126.95
715,13,29,8.98,.25,"S",69654.79
715,14,31,8.98,.25,"S",100000
715,16,31,8.98,.25,"S",69988.87
716,1,28,8.98,.25,"U",114176
716,2,31,8.98,.25,"U",52383.07
716,3,30,8.98,.25,"S",34131.41
716,4,31,8.98,.25,"S",32494.43
716,5,30,8.98,.25,"S",16982.18
716,6,31,8.98,.25,"S",73218.27
716,7,31,8.98,.25,"S",35300.67
716,8,30,8.98,.25,"S",41759.47
716,9,21,8.98,.25,"S",65554.02
716,10,30,8.98,.25,"S",11581.29
716,11,31,8.98,.25,"S",43262.81
716,12,31,8.98,.25,"S",39643.66
716,13,29,8.98,.25,"S",41706.57
716,14,31,8.98,.25,"S",54844.1
716,16,31,8.98,.25,"S",36915.37
717,3,30,8.98,.25,"S",5957.684
717,4,31,8.98,.25,"S",3229.399
717,5,30,8.98,.25,"S",23143.1
717,6,31,8.98,.25,"S",49777.29
717,7,31,8.98,.25,"S",27004.46
717,8,30,8.98,.25,"S",46269.49
717,9,9,8.98,.25,"S",8017.818
717,10,30,8.98,.25,"S",20322.94
717,11,31,8.98,.25,"S",71213.81
717,12,31,8.98,.25,"S",30985.53
717,13,29,8.98,.25,"S",42692.1
717,14,31,8.98,.25,"S",50002.79
717,16,31,8.98,.25,"S",72327.4
718,1,28,11.86,.25,"J",120807.3
718,2,31,11.86,.25,"J",43650.93
718,3,30,12.49,.25,"J",41010.81
718,4,31,12.49,.25,"J",53674.94
718,5,18,12.49,.25,"J",26771.42
718,6,31,12.49,.25,"J",95422.34
718,7,31,12.49,.25,"J",34803.84
718,8,30,12.49,.25,"J",42660.13
718,9,31,11.86,.25,"J",95786.26
718,10,30,12.49,.25,"J",71959.57
718,11,31,12.49,.25,"J",34345.48
718,12,31,12.49,.25,"J",93426.74
718,13,29,12.49,.25,"J",112061.6
718,14,31,12.49,.25,"J",9399.52
