"","listing_id","id_revs","date","reviewer_id","reviewer_name","comments"
"1214",35642179,958840151779666944,"2023-08-15",81881416,"Jackson","Easy check in and friendly front desk service. Thanks"
"1215",925448324199454720,989931504025682944,"2023-09-27",107052660,"Philipp","Room lacked privacy and difficult communication made it not worth the cost. So many unexpected rules left me feeling intimidated by host. She is not prepared to airbnb."
"1216",77175,895085775964608640,"2023-05-19",170678863,"Carmen","Cute and peaceful spot in Glen Park. Close to public bus transport and a lovely park/ canyon that’s great for hiking. Everything was clean and tidy. Owners are responsive and friendly."
"1217",675405583558857856,903760753788763520,"2023-05-31",466773351,"Clarence","I had an assignment in San Francisco and stayed at this Airbnb almost 5 months. I will give it a full 5 stars. Coleman was an amazing host. Exceptional service, extremely prompt, kind and professional. He deserves 5+ stars. <br/>The place is very nice, just as photo, clean, very well equipped. The location is fantastic; walking distance to many great restaurants and shops. Very safe, quiet neighborhood. <br/>I highly recommend this listing. I would definitely come back anytime I am in the Bay Area."
"1218",54248641,856576881527141760,"2023-03-27",295598225,"Sey","Our stay here was perfect. The place was perfect for a week+ long stay - had everything you would need! Close to lots of shops, public transport and other needs! Host was super responsive and accommodating."
"1219",687108183726224512,960296708817363200,"2023-08-17",475877971,"Linda","War sehr sauber und hat alles super geklappt! Lage ist nur nicht die beste, da viele Obdachlose in der Straße wohnen"
"1220",613738687146543104,958141525282208000,"2023-08-14",130073838,"Stephanie","James was a great host, and made checking in very easy for us. Amenities were great and a clean and open space. A great place to sleep and loved the local restaurants and coffee shops near by. Would recommend staying at James places if you can!"
"1221",6512807,940758506610935680,"2023-07-21",193792899,"Casey","Perfect stay in the heart of the Mission District. Would gladly stay again."
"1222",26718900,860237558782735360,"2023-04-01",37378368,"Wenshan","We had a very quality stay at this beautiful place. It was a rainy day when we arrived. The view out of window reminded me a lot of artistic British movies in the 90s. Hosts took guests seriously and communicated friendly. We’ll definitely stay again."
"1223",1855096,846425943313396480,"2023-03-13",99663416,"Shauna","Had a fabulous stay! The place was beautiful and very comfortable with fantastic decor and views. The hosts were very responsive and considerate. Highly recommend"
"1224",27611813,969658876195370880,"2023-08-30",136804271,"Daniela","Loved Emily’s place, will definitely choose this place again when we come back to SF. It’s perfectly located in a quiet and SAFE neighborhood all while being right next to the park."
"1225",561489475078914240,819699110554263808,"2023-02-04",444092388,"Brita","The motel is in a very good location for Chinatown and North Beach.  The parking was really valuable.  The room was clean and quiet (we were on the back side.  There was no annoying light or fan overnight, which I really appreciated!"
"1226",51564352,833503899245053184,"2023-02-23",18227344,"Anna","Extremely convenient ease of access. It had all the right stuff and none of the wrong stuff! Great location, small clean and efficient."
"1227",17408793,959504084615455872,"2023-08-16",6639974,"Joanne","Logement propre mais a besoin de peinture, odeur d’humidité (sûrement les tapis), fauteuil du salon inconfortable.<br/>Pas de lumière de jour dans la pièce principale.<br/>Par contre chambres lumineuses et lit confortable.<br/>Bonne communication avec l’hôte."
"1228",50465584,980505225337225984,"2023-09-14",98784835,"Hai","Very nice airbnb! Highly recommend…view is amazing and bathrooms are nice"
"1229",837935909894280704,955873585128311168,"2023-08-11",278622715,"Chloé","excellente expérience, personnel disponible et agréable,  parfait!"
"1230",18291265,992099346266255232,"2023-09-30",96118320,"Justin","Me and my wife stayed here for a few days and we loved it! Entry was super easy and explained well. The room was spotless, had everything you needed,  a wide variety of bathroom items, paper plates, napkins, complimentary snacks, bed was comfy and we loved the pillows. Was exactly as described and then some. We’ve been to San Francisco many times and this was the first time staying in this neighborhood and we loved it. You can really see the sense of community, we really enjoyed seeing the tai chi classes and soccer games while taking a walk in the beautiful wooded park across the street. Finding parking was super easy and free,  just read the signs for street sweepers and be mindful of blocking driveways. Great visit, would definitely book again!!"
"1231",34932707,971117749082870400,"2023-09-01",8656346,"Emily","Lovely place to stay. Close to good eats, sights seeing, quiet… great host."
"1232",53237882,908033576226992896,"2023-06-06",134166423,"Kimberly","This clean, convenient, and spacious. It is well provisioned. Information in clear. We have stayed there numerous times and hope to stay there again."
"1233",4987668,945757668849937664,"2023-07-28",20844522,"Vivienne","Had an amazing stay at Mark’s place. It was really well taken care of, super clean, and I felt super welcome. During the morning coffee and breakfast I had great conversations with Mark and the other guest. We even had dinner together. Definitely recommend!!"
"1234",53324799,947229439768652032,"2023-07-30",99336152,"Luiz Fernando","Jeffrey é muito atencioso, valeu a pena estar em sua casa"
"1235",908727643268822400,992828903506191232,"2023-10-01",769674,"Denise","The place itself is lovely, and Victoria gave very clear instructions. We loved the location: a short walk to Golden Gate Park, and the neighborhood had many very good restaurants. I would love to stay here again."
"1236",21530578,938552655919716864,"2023-07-18",77534838,"Jim","Charlie is a wonderful host. The place was located just where I wanted. I’ll be back. Can’t wait to have more Charlie pancakes!"
"1237",25288190,959522907199900672,"2023-08-16",57282994,"Jonathan","Such a great spot in San Francisco - close to Golden Gate park and lots of little coffee spots and restaurants.  Easy to Uber to the rest of San Francisco.  Very quiet and peaceful home.  The fireplace is amazing with loads of chopped wood ready - such a nice atmosphere because San Francisco can be chilly even in the Summer.  Elizabeth was a pleasure to coordinate with and made it an amazing stay.  Highly recommend."
